profile_name,year,rep_period,timestep,value CY_30-97_40-13_50-98
availability-wind2030,2030,1,2136,0.758
availability-wind2030,2030,1,2137,0.759
availability-wind2030,2030,1,2138,0.767
availability-wind2030,2030,1,2139,0.765
availability-wind2030,2030,1,2140,0.762
availability-wind2030,2030,1,2141,0.760
availability-wind2030,2030,1,2142,0.771
availability-wind2030,2030,1,2143,0.775
availability-wind2030,2030,1,2144,0.771
availability-wind2030,2030,1,2145,0.775
availability-wind2030,2030,1,2146,0.776
availability-wind2030,2030,1,2147,0.751
availability-wind2030,2030,1,2148,0.755
availability-wind2030,2030,1,2149,0.753
availability-wind2030,2030,1,2150,0.770
availability-wind2030,2030,1,2151,0.774
availability-wind2030,2030,1,2152,0.777
availability-wind2030,2030,1,2153,0.776
availability-wind2030,2030,1,2154,0.771
availability-wind2030,2030,1,2155,0.766
availability-wind2030,2030,1,2156,0.754
availability-wind2030,2030,1,2157,0.743
availability-wind2030,2030,1,2158,0.751
availability-wind2030,2030,1,2159,0.766
availability-wind2030,2030,1,2160,0.769
availability-wind2030,2030,1,2161,0.756
availability-wind2030,2030,1,2162,0.738
availability-wind2030,2030,1,2163,0.718
availability-wind2030,2030,1,2164,0.697
availability-wind2030,2030,1,2165,0.680
availability-wind2030,2030,1,2166,0.675
availability-wind2030,2030,1,2167,0.679
availability-wind2030,2030,1,2168,0.688
availability-wind2030,2030,1,2169,0.696
availability-wind2030,2030,1,2170,0.704
availability-wind2030,2030,1,2171,0.707
availability-wind2030,2030,1,2172,0.711
availability-wind2030,2030,1,2173,0.705
availability-wind2030,2030,1,2174,0.690
availability-wind2030,2030,1,2175,0.685
availability-wind2030,2030,1,2176,0.683
availability-wind2030,2030,1,2177,0.670
availability-wind2030,2030,1,2178,0.650
availability-wind2030,2030,1,2179,0.629
availability-wind2030,2030,1,2180,0.611
availability-wind2030,2030,1,2181,0.603
availability-wind2030,2030,1,2182,0.597
availability-wind2030,2030,1,2183,0.597
availability-wind2030,2030,1,2184,0.576
availability-wind2030,2030,1,2185,0.556
availability-wind2030,2030,1,2186,0.549
availability-wind2030,2030,1,2187,0.541
availability-wind2030,2030,1,2188,0.532
availability-wind2030,2030,1,2189,0.513
availability-wind2030,2030,1,2190,0.502
availability-wind2030,2030,1,2191,0.489
availability-wind2030,2030,1,2192,0.474
availability-wind2030,2030,1,2193,0.459
availability-wind2030,2030,1,2194,0.452
availability-wind2030,2030,1,2195,0.474
availability-wind2030,2030,1,2196,0.529
availability-wind2030,2030,1,2197,0.556
availability-wind2030,2030,1,2198,0.577
availability-wind2030,2030,1,2199,0.597
availability-wind2030,2030,1,2200,0.619
availability-wind2030,2030,1,2201,0.637
availability-wind2030,2030,1,2202,0.664
availability-wind2030,2030,1,2203,0.681
availability-wind2030,2030,1,2204,0.710
availability-wind2030,2030,1,2205,0.735
availability-wind2030,2030,1,2206,0.743
availability-wind2030,2030,1,2207,0.727
availability-wind2030,2030,1,2208,0.734
availability-wind2030,2030,1,2209,0.736
availability-wind2030,2030,1,2210,0.744
availability-wind2030,2030,1,2211,0.761
availability-wind2030,2030,1,2212,0.776
availability-wind2030,2030,1,2213,0.797
availability-wind2030,2030,1,2214,0.811
availability-wind2030,2030,1,2215,0.809
availability-wind2030,2030,1,2216,0.852
availability-wind2030,2030,1,2217,0.882
availability-wind2030,2030,1,2218,0.887
availability-wind2030,2030,1,2219,0.879
availability-wind2030,2030,1,2220,0.876
availability-wind2030,2030,1,2221,0.876
availability-wind2030,2030,1,2222,0.889
availability-wind2030,2030,1,2223,0.914
availability-wind2030,2030,1,2224,0.923
availability-wind2030,2030,1,2225,0.930
availability-wind2030,2030,1,2226,0.931
availability-wind2030,2030,1,2227,0.931
availability-wind2030,2030,1,2228,0.933
availability-wind2030,2030,1,2229,0.930
availability-wind2030,2030,1,2230,0.931
availability-wind2030,2030,1,2231,0.934
availability-wind2030,2030,1,2232,0.931
availability-wind2030,2030,1,2233,0.930
availability-wind2030,2030,1,2234,0.918
availability-wind2030,2030,1,2235,0.906
availability-wind2030,2030,1,2236,0.884
availability-wind2030,2030,1,2237,0.844
availability-wind2030,2030,1,2238,0.790
availability-wind2030,2030,1,2239,0.736
availability-wind2030,2030,1,2240,0.699
availability-wind2030,2030,1,2241,0.672
availability-wind2030,2030,1,2242,0.649
availability-wind2030,2030,1,2243,0.605
availability-wind2030,2030,1,2244,0.615
availability-wind2030,2030,1,2245,0.634
availability-wind2030,2030,1,2246,0.652
availability-wind2030,2030,1,2247,0.684
availability-wind2030,2030,1,2248,0.709
availability-wind2030,2030,1,2249,0.716
availability-wind2030,2030,1,2250,0.716
availability-wind2030,2030,1,2251,0.715
availability-wind2030,2030,1,2252,0.697
availability-wind2030,2030,1,2253,0.643
availability-wind2030,2030,1,2254,0.589
availability-wind2030,2030,1,2255,0.591
availability-wind2030,2030,1,2256,0.556
availability-wind2030,2030,1,2257,0.497
availability-wind2030,2030,1,2258,0.482
availability-wind2030,2030,1,2259,0.565
availability-wind2030,2030,1,2260,0.687
availability-wind2030,2030,1,2261,0.773
availability-wind2030,2030,1,2262,0.820
availability-wind2030,2030,1,2263,0.833
availability-wind2030,2030,1,2264,0.850
availability-wind2030,2030,1,2265,0.862
availability-wind2030,2030,1,2266,0.893
availability-wind2030,2030,1,2267,0.860
availability-wind2030,2030,1,2268,0.829
availability-wind2030,2030,1,2269,0.795
availability-wind2030,2030,1,2270,0.768
availability-wind2030,2030,1,2271,0.804
availability-wind2030,2030,1,2272,0.798
availability-wind2030,2030,1,2273,0.791
availability-wind2030,2030,1,2274,0.793
availability-wind2030,2030,1,2275,0.790
availability-wind2030,2030,1,2276,0.768
availability-wind2030,2030,1,2277,0.702
availability-wind2030,2030,1,2278,0.663
availability-wind2030,2030,1,2279,0.719
availability-wind2030,2030,1,2280,0.715
availability-wind2030,2030,1,2281,0.660
availability-wind2030,2030,1,2282,0.621
availability-wind2030,2030,1,2283,0.601
availability-wind2030,2030,1,2284,0.583
availability-wind2030,2030,1,2285,0.559
availability-wind2030,2030,1,2286,0.542
availability-wind2030,2030,1,2287,0.528
availability-wind2030,2030,1,2288,0.521
availability-wind2030,2030,1,2289,0.507
availability-wind2030,2030,1,2290,0.489
availability-wind2030,2030,1,2291,0.454
availability-wind2030,2030,1,2292,0.437
availability-wind2030,2030,1,2293,0.407
availability-wind2030,2030,1,2294,0.403
availability-wind2030,2030,1,2295,0.415
availability-wind2030,2030,1,2296,0.441
availability-wind2030,2030,1,2297,0.474
availability-wind2030,2030,1,2298,0.492
availability-wind2030,2030,1,2299,0.494
availability-wind2030,2030,1,2300,0.472
availability-wind2030,2030,1,2301,0.451
availability-wind2030,2030,1,2302,0.412
availability-wind2030,2030,1,2303,0.304
availability-wind2030,2030,1,2304,0.280
availability-wind2030,2030,1,2305,0.259
availability-wind2030,2030,1,2306,0.241
availability-wind2030,2030,1,2307,0.242
availability-wind2030,2030,1,2308,0.244
availability-wind2030,2030,1,2309,0.243
availability-wind2030,2030,1,2310,0.233
availability-wind2030,2030,1,2311,0.223
availability-wind2030,2030,1,2312,0.216
availability-wind2030,2030,1,2313,0.216
availability-wind2030,2030,1,2314,0.216
availability-wind2030,2030,1,2315,0.215
availability-wind2030,2030,1,2316,0.224
availability-wind2030,2030,1,2317,0.237
availability-wind2030,2030,1,2318,0.253
availability-wind2030,2030,1,2319,0.296
availability-wind2030,2030,1,2320,0.352
availability-wind2030,2030,1,2321,0.410
availability-wind2030,2030,1,2322,0.455
availability-wind2030,2030,1,2323,0.488
availability-wind2030,2030,1,2324,0.507
availability-wind2030,2030,1,2325,0.530
availability-wind2030,2030,1,2326,0.552
availability-wind2030,2030,1,2327,0.491
availability-wind2030,2030,1,2328,0.477
availability-wind2030,2030,1,2329,0.485
availability-wind2030,2030,1,2330,0.482
availability-wind2030,2030,1,2331,0.477
availability-wind2030,2030,1,2332,0.469
availability-wind2030,2030,1,2333,0.451
availability-wind2030,2030,1,2334,0.438
availability-wind2030,2030,1,2335,0.431
availability-wind2030,2030,1,2336,0.434
availability-wind2030,2030,1,2337,0.434
availability-wind2030,2030,1,2338,0.434
availability-wind2030,2030,1,2339,0.420
availability-wind2030,2030,1,2340,0.407
availability-wind2030,2030,1,2341,0.408
availability-wind2030,2030,1,2342,0.413
availability-wind2030,2030,1,2343,0.417
availability-wind2030,2030,1,2344,0.416
availability-wind2030,2030,1,2345,0.416
availability-wind2030,2030,1,2346,0.399
availability-wind2030,2030,1,2347,0.348
availability-wind2030,2030,1,2348,0.306
availability-wind2030,2030,1,2349,0.304
availability-wind2030,2030,1,2350,0.361
availability-wind2030,2030,1,2351,0.442
availability-wind2030,2030,1,2352,0.509
availability-wind2030,2030,1,2353,0.533
availability-wind2030,2030,1,2354,0.531
availability-wind2030,2030,1,2355,0.524
availability-wind2030,2030,1,2356,0.527
availability-wind2030,2030,1,2357,0.527
availability-wind2030,2030,1,2358,0.539
availability-wind2030,2030,1,2359,0.556
availability-wind2030,2030,1,2360,0.555
availability-wind2030,2030,1,2361,0.539
availability-wind2030,2030,1,2362,0.509
availability-wind2030,2030,1,2363,0.495
availability-wind2030,2030,1,2364,0.486
availability-wind2030,2030,1,2365,0.495
availability-wind2030,2030,1,2366,0.482
availability-wind2030,2030,1,2367,0.454
availability-wind2030,2030,1,2368,0.446
availability-wind2030,2030,1,2369,0.451
availability-wind2030,2030,1,2370,0.508
availability-wind2030,2030,1,2371,0.536
availability-wind2030,2030,1,2372,0.537
availability-wind2030,2030,1,2373,0.531
availability-wind2030,2030,1,2374,0.534
availability-wind2030,2030,1,2375,0.570
availability-wind2030,2030,1,2376,0.578
availability-wind2030,2030,1,2377,0.567
availability-wind2030,2030,1,2378,0.595
availability-wind2030,2030,1,2379,0.629
availability-wind2030,2030,1,2380,0.638
availability-wind2030,2030,1,2381,0.647
availability-wind2030,2030,1,2382,0.655
availability-wind2030,2030,1,2383,0.659
availability-wind2030,2030,1,2384,0.665
availability-wind2030,2030,1,2385,0.679
availability-wind2030,2030,1,2386,0.688
availability-wind2030,2030,1,2387,0.692
availability-wind2030,2030,1,2388,0.694
availability-wind2030,2030,1,2389,0.701
availability-wind2030,2030,1,2390,0.711
availability-wind2030,2030,1,2391,0.718
availability-wind2030,2030,1,2392,0.717
availability-wind2030,2030,1,2393,0.715
availability-wind2030,2030,1,2394,0.715
availability-wind2030,2030,1,2395,0.719
availability-wind2030,2030,1,2396,0.724
availability-wind2030,2030,1,2397,0.725
availability-wind2030,2030,1,2398,0.724
availability-wind2030,2030,1,2399,0.713
availability-wind2030,2030,1,2400,0.720
availability-wind2030,2030,1,2401,0.738
availability-wind2030,2030,1,2402,0.784
availability-wind2030,2030,1,2403,0.834
availability-wind2030,2030,1,2404,0.850
availability-wind2030,2030,1,2405,0.878
availability-wind2030,2030,1,2406,0.899
availability-wind2030,2030,1,2407,0.893
availability-wind2030,2030,1,2408,0.885
availability-wind2030,2030,1,2409,0.850
availability-wind2030,2030,1,2410,0.810
availability-wind2030,2030,1,2411,0.776
availability-wind2030,2030,1,2412,0.786
availability-wind2030,2030,1,2413,0.791
availability-wind2030,2030,1,2414,0.784
availability-wind2030,2030,1,2415,0.772
availability-wind2030,2030,1,2416,0.763
availability-wind2030,2030,1,2417,0.758
availability-wind2030,2030,1,2418,0.752
availability-wind2030,2030,1,2419,0.747
availability-wind2030,2030,1,2420,0.741
availability-wind2030,2030,1,2421,0.726
availability-wind2030,2030,1,2422,0.700
availability-wind2030,2030,1,2423,0.656
availability-wind2030,2030,1,2424,0.661
availability-wind2030,2030,1,2425,0.672
availability-wind2030,2030,1,2426,0.671
availability-wind2030,2030,1,2427,0.676
availability-wind2030,2030,1,2428,0.679
availability-wind2030,2030,1,2429,0.662
availability-wind2030,2030,1,2430,0.644
availability-wind2030,2030,1,2431,0.649
availability-wind2030,2030,1,2432,0.648
availability-wind2030,2030,1,2433,0.635
availability-wind2030,2030,1,2434,0.590
availability-wind2030,2030,1,2435,0.513
availability-wind2030,2030,1,2436,0.453
availability-wind2030,2030,1,2437,0.411
availability-wind2030,2030,1,2438,0.398
availability-wind2030,2030,1,2439,0.404
availability-wind2030,2030,1,2440,0.420
availability-wind2030,2030,1,2441,0.470
availability-wind2030,2030,1,2442,0.529
availability-wind2030,2030,1,2443,0.575
availability-wind2030,2030,1,2444,0.585
availability-wind2030,2030,1,2445,0.540
availability-wind2030,2030,1,2446,0.480
availability-wind2030,2030,1,2447,0.385
availability-wind2030,2030,1,2448,0.376
availability-wind2030,2030,1,2449,0.409
availability-wind2030,2030,1,2450,0.469
availability-wind2030,2030,1,2451,0.504
availability-wind2030,2030,1,2452,0.536
availability-wind2030,2030,1,2453,0.586
availability-wind2030,2030,1,2454,0.638
availability-wind2030,2030,1,2455,0.654
availability-wind2030,2030,1,2456,0.657
availability-wind2030,2030,1,2457,0.654
availability-wind2030,2030,1,2458,0.652
availability-wind2030,2030,1,2459,0.611
availability-wind2030,2030,1,2460,0.638
availability-wind2030,2030,1,2461,0.662
availability-wind2030,2030,1,2462,0.679
availability-wind2030,2030,1,2463,0.681
availability-wind2030,2030,1,2464,0.676
availability-wind2030,2030,1,2465,0.666
availability-wind2030,2030,1,2466,0.670
availability-wind2030,2030,1,2467,0.669
availability-wind2030,2030,1,2468,0.655
availability-wind2030,2030,1,2469,0.642
availability-wind2030,2030,1,2470,0.635
availability-wind2030,2030,1,2471,0.622
availability-wind2030,2030,1,2472,0.627
availability-wind2030,2030,1,2473,0.640
availability-wind2030,2030,1,2474,0.646
availability-wind2030,2030,1,2475,0.632
availability-wind2030,2030,1,2476,0.625
availability-wind2030,2030,1,2477,0.642
availability-wind2030,2030,1,2478,0.649
availability-wind2030,2030,1,2479,0.636
availability-wind2030,2030,1,2480,0.636
availability-wind2030,2030,1,2481,0.645
availability-wind2030,2030,1,2482,0.645
availability-wind2030,2030,1,2483,0.643
availability-wind2030,2030,1,2484,0.659
availability-wind2030,2030,1,2485,0.671
availability-wind2030,2030,1,2486,0.691
availability-wind2030,2030,1,2487,0.703
availability-wind2030,2030,1,2488,0.711
availability-wind2030,2030,1,2489,0.701
availability-wind2030,2030,1,2490,0.688
availability-wind2030,2030,1,2491,0.683
availability-wind2030,2030,1,2492,0.692
availability-wind2030,2030,1,2493,0.695
availability-wind2030,2030,1,2494,0.688
availability-wind2030,2030,1,2495,0.649
availability-wind2030,2030,1,2496,0.644
availability-wind2030,2030,1,2497,0.644
availability-wind2030,2030,1,2498,0.629
availability-wind2030,2030,1,2499,0.632
availability-wind2030,2030,1,2500,0.619
availability-wind2030,2030,1,2501,0.577
availability-wind2030,2030,1,2502,0.537
availability-wind2030,2030,1,2503,0.512
availability-wind2030,2030,1,2504,0.481
availability-wind2030,2030,1,2505,0.463
availability-wind2030,2030,1,2506,0.472
availability-wind2030,2030,1,2507,0.497
availability-wind2030,2030,1,2508,0.551
availability-wind2030,2030,1,2509,0.611
availability-wind2030,2030,1,2510,0.645
availability-wind2030,2030,1,2511,0.669
availability-wind2030,2030,1,2512,0.701
availability-wind2030,2030,1,2513,0.713
availability-wind2030,2030,1,2514,0.724
availability-wind2030,2030,1,2515,0.721
availability-wind2030,2030,1,2516,0.712
availability-wind2030,2030,1,2517,0.704
availability-wind2030,2030,1,2518,0.682
availability-wind2030,2030,1,2519,0.630
availability-wind2030,2030,1,2520,0.581
availability-wind2030,2030,1,2521,0.504
availability-wind2030,2030,1,2522,0.432
availability-wind2030,2030,1,2523,0.394
availability-wind2030,2030,1,2524,0.345
availability-wind2030,2030,1,2525,0.303
availability-wind2030,2030,1,2526,0.262
availability-wind2030,2030,1,2527,0.229
availability-wind2030,2030,1,2528,0.209
availability-wind2030,2030,1,2529,0.200
availability-wind2030,2030,1,2530,0.200
availability-wind2030,2030,1,2531,0.156
availability-wind2030,2030,1,2532,0.151
availability-wind2030,2030,1,2533,0.152
availability-wind2030,2030,1,2534,0.138
availability-wind2030,2030,1,2535,0.130
availability-wind2030,2030,1,2536,0.143
availability-wind2030,2030,1,2537,0.169
availability-wind2030,2030,1,2538,0.193
availability-wind2030,2030,1,2539,0.224
availability-wind2030,2030,1,2540,0.273
availability-wind2030,2030,1,2541,0.337
availability-wind2030,2030,1,2542,0.379
availability-wind2030,2030,1,2543,0.365
availability-wind2030,2030,1,2544,0.345
availability-wind2030,2030,1,2545,0.299
availability-wind2030,2030,1,2546,0.226
availability-wind2030,2030,1,2547,0.186
availability-wind2030,2030,1,2548,0.172
availability-wind2030,2030,1,2549,0.169
availability-wind2030,2030,1,2550,0.164
availability-wind2030,2030,1,2551,0.147
availability-wind2030,2030,1,2552,0.119
availability-wind2030,2030,1,2553,0.106
availability-wind2030,2030,1,2554,0.112
availability-wind2030,2030,1,2555,0.134
availability-wind2030,2030,1,2556,0.140
availability-wind2030,2030,1,2557,0.173
availability-wind2030,2030,1,2558,0.214
availability-wind2030,2030,1,2559,0.249
availability-wind2030,2030,1,2560,0.288
availability-wind2030,2030,1,2561,0.331
availability-wind2030,2030,1,2562,0.370
